,global_id,created_at,updated_at,external_id,deleted_at,name,certificate_number,address1,address2,city,state_code,postal_code,country_code,phone,type,code,is_live,expired_at,suspended,Full_Address,main-address,Lat,Lon
1775,WAWA1.MM1DC,1/1/1900 00:00,1/5/2021 18:06,2605,,SAPPHIRE CANNABIS,602012863,209 E 4TH ST STE B,,SPRAGUE,WA,990320000,US,5099880219,dispensary,R422701,TRUE,5/30/2021 17:00,FALSE,209 E 4TH ST STE B SPRAGUE,"4th Street, Sprague, Lancaster County, Nebraska, 68438, United States",40.628034,-96.745787
1776,WAWA1.MM1DD,1/1/1900 00:00,1/5/2021 18:06,2605,,CASCADE HERB COMPANY,603358738,6167 PORTAL WAY,,FERNDALE,WA,982489363,US,3607468587,dispensary,R414749,TRUE,12/30/2021 16:00,FALSE,6167 PORTAL WAY FERNDALE,"6167, Portal Way, Ferndale, Whatcom County, Washington, 98248, United States",48.8649194,-122.5847372
1779,WAWA1.MM1DG,1/1/1900 00:00,1/5/2021 18:06,2611,,CANNABIS PROVISIONS EAST,603185421,831 N MILLER ST,,WENATCHEE,WA,988012046,US,2533347082,dispensary,R423542,TRUE,3/30/2021 17:00,FALSE,831 N MILLER ST WENATCHEE,"831, North Miller Street, Wenatchee, Chelan County, Washington, 98801, United States",47.43284024,-120.324659
1780,WAWA1.MM1DH,1/1/1900 00:00,1/5/2021 18:06,2612,,TRU GREENTHUMB,603559971,1254 MT SAINT HELENS WAY NE #C,,CASTLE ROCK,WA,986119010,US,0,dispensary,R407950,TRUE,11/29/2021 16:00,FALSE,1254 MT SAINT HELENS WAY NE #C CASTLE ROCK,"1254, Mount Saint Helens Way Northeast, Castle Rock, Cowlitz County, Washington, 98611, United States",46.28691835,-122.8993778
1785,WAWA1.MM1DM,1/1/1900 00:00,1/5/2021 18:06,2638,,MAGIC TREE COLLECTIVE 206,603219449,350 NE STADIUM WAY UNIT B,UNIT B,PULLMAN,WA,991630000,US,2532056372,dispensary,R421151,TRUE,8/30/2021 17:00,FALSE,350 NE STADIUM WAY UNIT B PULLMAN,,,
1787,WAWA1.MM1DO,1/1/1900 00:00,1/5/2021 18:06,2643,,ONE LOVE COLLECTIVE,603492927,RETAIL TITLE CERTIFICATE,,KENT,WA,980320000,US,2062278088,dispensary,R422107,FALSE,3/30/2019 17:00,TRUE,RETAIL TITLE CERTIFICATE KENT,,,
1788,WAWA1.MM1DP,1/1/1900 00:00,1/5/2021 18:06,2643,,ONE LOVE COLLECTIVE,603492927,RETAIL TITLE CERTIFICATE,STE C,MONROE,WA,982721938,US,2062278088,dispensary,R421910,FALSE,3/30/2019 17:00,TRUE,RETAIL TITLE CERTIFICATE MONROE,,,
1789,WAWA1.MM1DQ,1/1/1900 00:00,1/5/2021 18:06,2644,,2020 SOLUTIONS EPHRATA,603572346,1615 BASIN ST SW,,EPHRATA,WA,988232134,US,3609154944,dispensary,R422239,TRUE,12/30/2020 16:00,FALSE,1615 BASIN ST SW EPHRATA,"Basin Street Southwest, Ephrata, Grant County, Washington, United States",47.3136137,-119.5567368
1790,WAWA1.MM1DR,1/1/1900 00:00,1/5/2021 18:06,2644,,2020 SOLUTIONS SOAP LAKE,603572346,261 STATE HWY 28 WEST,,SOAP LAKE,WA,988510000,US,3609154944,dispensary,R422363,TRUE,12/30/2020 16:00,FALSE,261 STATE HWY 28 WEST SOAP LAKE,,,
1791,WAWA1.MM1DS,1/1/1900 00:00,1/5/2021 18:06,2644,,DANK'S WONDER EMPORIUM,603572346,7207 212TH ST SW,,EDMONDS,WA,980207735,US,3609154944,dispensary,R364799,TRUE,12/30/2020 16:00,FALSE,7207 212TH ST SW EDMONDS,"7207, 212th Street Southwest, Edmonds, Snohomish County, Washington, 98026, United States",47.8071696,-122.3304926
1802,WAWA1.MM1E3,1/1/1900 00:00,1/5/2021 18:06,2788,,THE SLOW BURN,603410267,1151 MARKET ST,,UNION GAP,WA,989030000,US,5094522787,dispensary,R414470,TRUE,6/29/2021 17:00,FALSE,1151 MARKET ST UNION GAP,"Market Street, Union Gap, Yakima County, Washington, 98903-1613, United States",46.5618924,-120.4796853
1804,WAWA1.MM1E5,1/1/1900 00:00,12/29/2020 18:06,2790,,20AFTER4,603349270,302 HAZEL ST,,KELSO,WA,986261410,US,2069293060,dispensary,R425128,TRUE,11/29/2021 16:00,FALSE,302 HAZEL ST KELSO,"302, Hazel Street, Kelso Doughnut Hole, Cowlitz County, Washington, 98626, United States",46.12574295,-122.9106878
1812,WAWA1.MM1ED,1/1/1900 00:00,1/5/2021 18:06,2803,,CHOICE RETAIL,603552305,RETAIL TITLE CERTIFICATE,,CAMAS,WA,986072454,US,2532250200,dispensary,R421114,FALSE,10/30/2018 17:00,TRUE,RETAIL TITLE CERTIFICATE CAMAS,,,
1824,WAWA1.MM1EP,1/1/1900 00:00,1/5/2021 18:06,2830,,SATORI,603602283,RETAIL TITLE CERTIFICATE,,KENNEWICK,WA,993361966,US,5202508988,dispensary,R422703,FALSE,4/29/2018 17:00,TRUE,RETAIL TITLE CERTIFICATE KENNEWICK,,,
1830,WAWA1.MM1EV,1/1/1900 00:00,1/5/2021 18:06,2850,,BRIGHTON BAY 2,603512263,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980364715,US,2063999999,dispensary,R422414,FALSE,6/29/2018 17:00,TRUE,RETAIL TITLE CERTIFICATE LYNNWOOD,,,
1831,WAWA1.MM1EW,1/1/1900 00:00,1/5/2021 18:06,2851,,DANK OF AMERICA,603603824,2530 PEACE PORTAL DR STE B,,BLAINE,WA,982308063,US,4252314439,dispensary,R422817,TRUE,3/30/2021 17:00,FALSE,2530 PEACE PORTAL DR STE B BLAINE,"Peace Portal Drive, Blaine, Whatcom County, Washington, 98230, United States",48.9734937,-122.7250172
1832,WAWA1.MM1EX,1/1/1900 00:00,1/5/2021 18:06,2857,,GREEN LADY MARIJUANA,603598935,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980364716,US,3607898891,dispensary,R422578,TRUE,4/29/2018 17:00,FALSE,RETAIL TITLE CERTIFICATE LYNNWOOD,,,
1833,WAWA1.MM1EY,1/1/1900 00:00,1/5/2021 18:06,2858,,GREEN LADY MARIJUANA,603598936,RETAIL TITLE CERTIFICATE,,LYNNWOOD,WA,980364736,US,3607898891,dispensary,R422579,FALSE,4/29/2018 17:00,TRUE,RETAIL TITLE CERTIFICATE LYNNWOOD,,,
1841,WAWA1.MM1F6,1/1/1900 00:00,1/5/2021 18:06,2875,,THE RETAIL POT SHOP,601636755,7824 RIVER ROAD E,SUITE B,PUYALLUP,WA,983713886,US,2532250200,dispensary,R412027,FALSE,5/30/2018 17:00,TRUE,7824 RIVER ROAD E PUYALLUP,"7824, River Road East, Waller, Pierce County, Washington, 98371, United States",47.20763115,-122.3253437
1845,WAWA1.MM1FA,1/1/1900 00:00,1/5/2021 18:06,2890,,CHAMBERS BAY CANNABIS COMPANY,603621344,RETAIL TITLE CERTIFICATE,,UNIVERSITY PLACE,WA,984664107,US,3607101577,dispensary,R423272,FALSE,5/30/2018 17:00,TRUE,RETAIL TITLE CERTIFICATE UNIVERSITY PLACE,,,
1854,WAWA1.MM1FJ,1/1/1900 00:00,1/5/2021 18:06,2929,,EMERALD COAST,603415754,939 N CALLOW AVE # 100-B,,BREMERTON,WA,983123806,US,3608131006,dispensary,R420416,TRUE,6/29/2021 17:00,FALSE,939 N CALLOW AVE # 100-B BREMERTON,"North Callow Avenue, Charleston, Bremerton, Kitsap County, Washington, 98337, United States",47.563882,-122.6532
1855,WAWA1.MM1FK,1/1/1900 00:00,1/5/2021 18:06,2930,,EVERGREEN STATE ENTERPRISES,603604183,3772 SR 4 STE A,,GRAYS RIVER,WA,986210000,US,5033170557,dispensary,R427156,TRUE,3/30/2021 17:00,FALSE,3772 SR 4 STE A GRAYS RIVER,"Old Mill Cafe, 4, Frederick Road, Grays Level, Catonsville, Baltimore County, Maryland, 21043, United States",39.26778205,-76.79315845
1860,WAWA1.MM1FP,1/1/1900 00:00,1/5/2021 18:06,2956,,FORBIDDEN CANNABIS LLC,603604141,2358 ELMWAY,,OKANOGAN,WA,988400000,US,2532241442,dispensary,R414803,TRUE,3/30/2021 17:00,FALSE,2358 ELMWAY OKANOGAN,"Elmway Street, Omak, Okanogan County, Washington, 98841, United States",48.391638,-119.548913
1861,WAWA1.MM1FQ,1/1/1900 00:00,1/5/2021 18:06,2957,,WAYNE SEMINOFF COMPANY,601445386,2600 W BRUNEAU PL,,KENNEWICK,WA,983360000,US,5039396724,dispensary,R422752,TRUE,2/27/2021 16:00,FALSE,2600 W BRUNEAU PL KENNEWICK,"2600, West Bruneau Place, Tri-Cities, Benton County, Washington, 99336, United States",46.211789,-119.155712
1880,WAWA1.MM1G9,1/1/1900 00:00,1/5/2021 18:06,3283,,CLEAR MIND CANNABIS,603201211,RETAIL TITLE CERTIFICATE,,PASCO,WA,993016402,US,3607981619,dispensary,R422713,FALSE,4/29/2019 17:00,TRUE,RETAIL TITLE CERTIFICATE PASCO,,,
1885,WAWA1.MM1GE,1/1/1900 00:00,1/5/2021 18:06,3314,,365 RECREATIONAL CANNABIS,604152064,36711 U.S. HIGHWAY 12,,DAYTON,WA,983288622,US,5093823161,dispensary,R422099,TRUE,7/30/2021 17:00,FALSE,36711 U.S. HIGHWAY 12 DAYTON,"12, Dayton Avenue, Sleepy Hollow, Town of Mount Pleasant, Westchester County, New York, 10591, United States",41.0939465,-73.8348479
1887,WAWA1.MM1GG,1/1/1900 00:00,1/5/2021 18:06,3317,,KITSAP CANNABIS 3,603604195,308 S 5TH AVE,,KELSO,WA,986262324,US,3608658092,dispensary,R428263,TRUE,3/30/2021 17:00,FALSE,308 S 5TH AVE KELSO,"308, South 5th Avenue, West Kelso, Kelso, Cowlitz County, Washington, 98626, United States",46.14287702,-122.9087475
1889,WAWA1.MM1GI,1/1/1900 00:00,1/5/2021 18:06,3331,,WESTERN BUD,604067666,20291 STATE ROUTE 20 UNIT C,,BURLINGTON,WA,982238727,US,2062097254,dispensary,R422166,FALSE,12/30/2018 16:00,TRUE,20291 STATE ROUTE 20 UNIT C BURLINGTON,,,
1890,WAWA1.MM1GJ,1/1/1900 00:00,1/5/2021 18:06,3332,,WESTERN BUD,604031394,1401 IOWA ST,,BELLINGHAM,WA,982294763,US,3609331428,dispensary,R421707,TRUE,9/29/2021 17:00,FALSE,1401 IOWA ST BELLINGHAM,"Western Bud, 1401, Iowa Street, Roosevelt, Bellingham, Whatcom County, Washington, 98229, United States",48.756665,-122.4559438
1891,WAWA1.MM1GK,1/1/1900 00:00,1/5/2021 18:06,3333,,FORBIDDEN CANNABIS CLUB,603603541,1171 WIND RIVER HIGHWAY,SUITE A,CARSON,WA,986100000,US,2532241442,dispensary,R422785,TRUE,3/30/2021 17:00,FALSE,1171 WIND RIVER HIGHWAY CARSON,"1171, Wind River Road, Carson, Skamania County, Washington, 98610, United States",45.72991642,-121.8206094
1896,WAWA1.MM1GP,1/1/1900 00:00,1/5/2021 18:06,3338,,GRINGO CALIENTE,603357252,RETAIL TITLE CERTIFICATE,,RICHLAND,WA,993520000,US,2067907229,dispensary,R421846,FALSE,12/30/2018 16:00,TRUE,RETAIL TITLE CERTIFICATE RICHLAND,,,
1898,WAWA1.MM1GR,1/1/1900 00:00,1/5/2021 18:06,3344,,ACCESS CANIBUS LLC,603557295,3082 WAITTS LAKE RD,,VALLEY,WA,991810000,US,3604703051,dispensary,R422765,TRUE,10/30/2021 17:00,FALSE,3082 WAITTS LAKE RD VALLEY,"3082, Waitts Lake Road, Waits, Valley, Stevens County, Washington, 99181, United States",48.17581226,-117.7444533
1901,WAWA1.MM1GU,1/1/1900 00:00,1/5/2021 18:06,3346,,LIVING WELL ENTERPRISES,603339410,18850 103RD AVE SW UNIT 103,,VASHON,WA,980705250,US,2062612916,dispensary,R421812,FALSE,10/30/2018 17:00,TRUE,18850 103RD AVE SW UNIT 103 VASHON,"Vashon Terminal parking, 103rd Avenue Southwest, Vashon Heights, Cowley, King County, Washington, United States",47.5075469,-122.4656071
1902,WAWA1.MM1GV,1/1/1900 00:00,1/5/2021 18:06,3346,,LIVING WELL ENTERPRISES,603339410,17730 AMBAUM BLVD S UNIT E,,BURIEN,WA,981481785,US,2068128092,dispensary,R420741,TRUE,10/30/2021 17:00,FALSE,17730 AMBAUM BLVD S UNIT E BURIEN,"Burien Center for Health & Wellbeing, Ambaum Boulevard Southwest, Five Corners, Burien, King County, Washington, 98148-1213, United States",47.4608588,-122.3359045
1905,WAWA1.MM1GY,1/1/1900 00:00,1/5/2021 18:06,3350,,HIGH SOCIETY BURLINGTON,604131992,735 S. BURLINGTON BLVD,,BURLINGTON,WA,982332219,US,3606610168,dispensary,R413533,TRUE,6/29/2021 17:00,FALSE,735 S. BURLINGTON BLVD BURLINGTON,"735, South Burlington Boulevard, Burlington, Skagit County, Washington, 98233, United States",48.4710674,-122.3358345
1906,WAWA1.MM1GZ,1/1/1900 00:00,1/5/2021 18:06,3351,,HIGH SOCIETY ANACORTES,604600188,8630 S MARCH POINT RD,,ANACORTES,WA,982213412,US,3602992211,dispensary,R413534,TRUE,7/30/2021 17:00,FALSE,8630 S MARCH POINT RD ANACORTES,"8630, South March Point Road, Anacortes, Skagit County, Washington, 98221, United States",48.46198675,-122.5569949
1907,WAWA1.MM1H0,1/1/1900 00:00,7/12/2019 18:33,3352,,THE VAULT CANNABIS                           ,603599034,9626 32ND ST SE               ,,LAKE STEVENS            ,WA,982582539,US,4252488559,dispensary,R414829,TRUE,3/30/2020 17:00,FALSE,9626 32ND ST SE                LAKE STEVENS            ,,48.0151,-122.06374
1935,WAWA1.MM1LS,1/30/2018 11:12,7/12/2019 18:33,wa add,,BUD NATION                                   ,603029487,9640 16TH AVE SW STE A        ,,SEATTLE                 ,WA,981062827,USA,2068198898,dispensary,R72437,FALSE,6/29/2017 17:00,TRUE,9640 16TH AVE SW STE A         SEATTLE                 ,"Northwest Cannabis Market, 9640, 16th Avenue Southwest, Seattle, King County, Washington, 98106, United States",47.5161814,-122.3549424
1936,WAWA1.MM1LT,1/30/2018 11:12,7/12/2019 18:33,wa add,,CANNAZONE                                    ,603354800,17940 STATE ROUTE 536         ,,MOUNT VERNON            ,WA,982730000,USA,8602092288,dispensary,R78001,FALSE,12/30/2017 16:00,TRUE,17940 STATE ROUTE 536          MOUNT VERNON            ,"Memorial Highway, Mount Vernon, Skagit County, Washington, 29273, United States",48.4296349,-122.365633
1937,WAWA1.MM1LU,1/30/2018 11:12,1/5/2021 18:06,wa add,,TRIPLE C COLLECTIVE,603137314,2708 6TH AVE,,TACOMA,WA,984067213,USA,2535074725,dispensary,R352400,FALSE,8/30/2016 17:00,TRUE,2708 6TH AVE TACOMA,"2708, 6th Avenue, Tacoma, Pierce County, Washington, 98406, United States",47.25535792,-122.4716027
1938,WAWA1.MM1LV,1/30/2018 11:12,1/5/2021 18:06,wa add,,A GREENER TODAY RECREATIONAL,603450139,10522 LAKE CITY WAY NE STE,,SEATTLE,WA,981250000,USA,4257736021,dispensary,R402107,FALSE,11/29/2017 16:00,TRUE,10522 LAKE CITY WAY NE STE SEATTLE,"10522, Lake City Way Northeast, Victory Heights, Seattle, King County, Washington, 98125, United States",47.7057961,-122.3010954
1939,WAWA1.MM1LW,1/30/2018 11:12,1/5/2021 18:06,wa add,,WEST CHOICE,603479772,2805 6TH AVE,,TACOMA,WA,984066707,USA,2532250200,dispensary,R409509,FALSE,2/27/2017 16:00,TRUE,2805 6TH AVE TACOMA,"2805, 6th Avenue, Tacoma, Pierce County, Washington, 98406, United States",47.25552004,-122.472704
1940,WAWA1.MM1LX,1/30/2018 11:12,1/5/2021 18:06,wa add,,THE GREEN SEED,603346306,8420 ASPI BLVD STE 3,,MOSES LAKE,WA,988373601,USA,5098552271,dispensary,R412495,FALSE,11/29/2017 16:00,TRUE,8420 ASPI BLVD STE 3 MOSES LAKE,"8420, Aspi Boulevard, Moses Lake, Grant County, Washington, 98837, United States",47.162023,-119.3105036
1941,WAWA1.MM1LY,1/30/2018 11:12,1/5/2021 18:06,wa add,,JACOB JAMES SATTLEEN,602049845,412 N RIVER RD,,USK,WA,991800000,USA,5094471032,dispensary,R413302,FALSE,11/29/2016 16:00,TRUE,412 N RIVER RD USK,"Усинск, Усинск-Аэропорт, городской округ Усинск, Республика Коми, Северо-Западный федеральный округ, Россия",66.00111365,57.3728247
1942,WAWA1.MM1LZ,1/30/2018 11:12,1/5/2021 18:06,wa add,,365 RECREATIONAL CANNABIS,603429655,17517 15TH AVE NE STE 202,,SHORELINE,WA,981553801,USA,2065577778,dispensary,R413310,FALSE,8/30/2017 17:00,TRUE,17517 15TH AVE NE STE 202 SHORELINE,"365 Recreational Cannabis, 17517, 15th Avenue Northeast, North City, Shoreline, King County, Washington, 98155, United States",47.7562144,-122.313887
1943,WAWA1.MM1M0,1/30/2018 11:12,1/5/2021 18:06,wa add,,SPOKANE GREEN LEAF,603350712,9107 N COUNTRY HOMES BLVD STEB,,SPOKANE,WA,992182071,USA,5099193467,dispensary,R413347,FALSE,11/29/2016 16:00,TRUE,9107 N COUNTRY HOMES BLVD STEB SPOKANE,,,
1944,WAWA1.MM1M1,1/30/2018 11:12,7/12/2019 18:33,wa add,,THE GREEN DOOR SEATTLE                       ,603179343,708 RAINIER AVE S  #108\/109   ,,SEATTLE                 ,WA,981190000,USA,2066187133,dispensary,R413357,FALSE,2/27/2018 16:00,TRUE,708 RAINIER AVE S  #108\/109    SEATTLE                 ,,,
1945,WAWA1.MM1M2,1/30/2018 11:12,1/5/2021 18:06,wa add,,A GREEN LIFE,603271956,15219 NE 90TH ST UNIT B,,REDMOND,WA,980523561,USA,2068537391,dispensary,R413361,FALSE,1/30/2018 16:00,TRUE,15219 NE 90TH ST UNIT B REDMOND,"Redmond Werkshop, Northeast 90th Street, Redmond, King County, Washington, 98052-2526, United States",47.6819746,-122.1373867
1946,WAWA1.MM1M3,1/30/2018 11:12,1/5/2021 18:06,wa add,,MARIJUANA MART,603351976,1405 YELM AVE E,,YELM,WA,985979480,USA,3604801912,dispensary,R413370,FALSE,11/29/2015 16:00,TRUE,1405 YELM AVE E YELM,"Yelm Ditch, Yelm, Thurston County, Washington, 98558, United States",46.9165927,-122.5683492
1947,WAWA1.MM1M4,1/30/2018 11:12,1/5/2021 18:06,wa add,,GREEN THEORY,603345115,2000 124TH AVE NE STE B106,,BELLEVUE,WA,980052117,USA,2063999999,dispensary,R413390,FALSE,10/30/2017 17:00,TRUE,2000 124TH AVE NE STE B106 BELLEVUE,,,
1948,WAWA1.MM1M5,1/30/2018 11:12,1/5/2021 18:06,wa add,,SWEET JANE,603350457,5815 112TH ST E,,PUYALLUP,WA,983730000,USA,2063341780,dispensary,R413503,FALSE,12/30/2017 16:00,TRUE,5815 112TH ST E PUYALLUP,,,
1949,WAWA1.MM1M6,1/30/2018 11:12,1/5/2021 18:06,wa add,,LUCID CHENEY,603349837,25023 E APPLEWAY AVE,,LIBERTY LAKE,WA,990199545,USA,2539855872,dispensary,R413504,FALSE,11/29/2016 16:00,TRUE,25023 E APPLEWAY AVE LIBERTY LAKE,"25023, East Appleway Avenue, Liberty Lake, Spokane County, Washington, 99019, United States",47.68537156,-117.0700612
1950,WAWA1.MM1M7,1/30/2018 11:12,1/5/2021 18:06,wa add,,NSK CANNABIS,603354910,350 NE STADIUM WAY UNIT A,,PULLMAN,WA,991630000,USA,2532056372,dispensary,R413676,FALSE,12/30/2017 16:00,TRUE,350 NE STADIUM WAY UNIT A PULLMAN,,,
1951,WAWA1.MM1M8,1/30/2018 11:12,12/3/2020 18:06,wa add,,CANNABIS COAST,604082172,193161 HWY 101  STE 201,,FORKS,WA,983319206,USA,3609810505,dispensary,R420123,FALSE,1/30/2021 16:00,TRUE,193161 HWY 101  STE 201 FORKS,"US 101, Forks, Clallam County, Washington, United States",47.9599527,-124.3934088
1952,WAWA1.MM1M9,1/30/2018 11:12,1/5/2021 18:06,wa add,,FIVE STAR TRADING COMPANY,603343736,9920 STATE AVE,,MARYSVILLE,WA,982712255,USA,4258706335,dispensary,R413743,FALSE,10/30/2016 17:00,TRUE,9920 STATE AVE MARYSVILLE,"9920, State Avenue, Marysville, Snohomish County, Washington, 98270, United States",48.08537035,-122.1730418
1953,WAWA1.MM1MA,1/30/2018 11:12,1/5/2021 18:06,wa add,,COLUMBIA HERBAL,603352573,8459 MAIN ST,,DRYDEN,WA,988210000,USA,5033177035,dispensary,R413806,FALSE,11/29/2016 16:00,TRUE,8459 MAIN ST DRYDEN,"8459, Main Street, Dryden, Chelan County, Washington, 98821, United States",47.5414872,-120.560614
1954,WAWA1.MM1MB,1/30/2018 11:12,1/5/2021 18:06,wa add,,STICKY'S,603344428,7831 NE HIGHWAY 99,,VANCOUVER,WA,986658836,USA,5099521602,dispensary,R413836,FALSE,10/30/2016 17:00,TRUE,7831 NE HIGHWAY 99 VANCOUVER,"Northeast Highway 99, Lincoln, Vancouver, Clark County, Washington, 98663, United States",45.6646015,-122.6646679
1955,WAWA1.MM1MC,1/30/2018 11:12,7/12/2019 18:33,wa add,,AARDVARK REEFEROLOGY                         ,603434189,325 NE LECHNER ST             ,,CAMAS                   ,WA,986617024,USA,3609075453,dispensary,R413896,FALSE,8/30/2016 17:00,TRUE,325 NE LECHNER ST              CAMAS                   ,,,
1956,WAWA1.MM1MD,1/30/2018 11:12,1/5/2021 18:06,wa add,,CASCADE KROPZ,603365603,19129 SMOKEY POINT BLVD STE B,,ARLINGTON,WA,982234258,USA,3606595422,dispensary,R413819,FALSE,1/30/2018 16:00,TRUE,19129 SMOKEY POINT BLVD STE B ARLINGTON,"19129, Smokey Point Boulevard, Arlington, Snohomish County, Washington, 98223, United States",48.16892911,-122.186941
1957,WAWA1.MM1ME,1/30/2018 11:12,11/10/2019 23:57,wa add,,MR. BILLS OF BUCKLEY,603405237,29297 HWY 410 E STE D,,BUCKLEY,WA,983218482,USA,2533835855,dispensary,ROLD980,FALSE,1/30/2020 16:00,TRUE,29297 HWY 410 E STE D BUCKLEY,"The Highway, Hawarden, Ewloe, Flintshire, Cymru / Wales, CH5 3DN, United Kingdom",53.1903817,-3.0475158
1958,WAWA1.MM1MF,1/30/2018 11:12,1/5/2021 18:06,wa add,,WEST CHOICE,603479772,5209 POINT FOSDICK DR NW #202,,GIG HARBOR,WA,983350000,USA,2532250200,dispensary,R413987,FALSE,2/27/2017 16:00,TRUE,5209 POINT FOSDICK DR NW #202 GIG HARBOR,"5209, Point Fosdick Drive Northwest, Midway, Gig Harbor, Pierce County, Washington, 98335, United States",47.30526531,-122.579063
1959,WAWA1.MM1MG,1/30/2018 11:12,1/5/2021 18:06,wa add,,HYPEHERBALLY,603306606,1120 112TH ST SW,,EVERETT,WA,982044863,USA,4255829385,dispensary,R414051,FALSE,5/30/2018 17:00,TRUE,1120 112TH ST SW EVERETT,"1120, 112th Street Southwest, Fairmont, Holly, Everett, Snohomish County, Washington, 98204, United States",47.896365,-122.2489302
1960,WAWA1.MM1MH,1/30/2018 11:12,1/5/2021 18:06,wa add,,THRIVE,603342314,2526 E HILLSBORO ST,,PASCO,WA,993010000,USA,5098604315,dispensary,R414074,FALSE,1/30/2017 16:00,TRUE,2526 E HILLSBORO ST PASCO,"2526, East Hillsboro Street, Tri-Cities, Franklin County, Washington, 99301, United States",46.26261508,-119.0766855
1961,WAWA1.MM1MI,1/30/2018 11:12,1/5/2021 18:06,wa add,,KEYSTONE CREATIONS,603349167,5809 112TH ST E,,PUYALLUP,WA,983730000,USA,2533559704,dispensary,R414089,FALSE,11/29/2016 16:00,TRUE,5809 112TH ST E PUYALLUP,,,
1962,WAWA1.MM1MJ,1/30/2018 11:12,1/5/2021 18:06,wa add,,GREEN GROTTO,603349171,10611 CANYON RD E STE 101,,PUYALLUP,WA,983734552,USA,2067926857,dispensary,R414093,FALSE,11/29/2016 16:00,TRUE,10611 CANYON RD E STE 101 PUYALLUP,,,
1963,WAWA1.MM1MK,1/30/2018 11:12,1/5/2021 18:06,wa add,,SMOKANE,603354717,17 N RALPH ST STE 102,,SPOKANE,WA,992024826,USA,2069100199,dispensary,R414101,FALSE,12/30/2017 16:00,TRUE,17 N RALPH ST STE 102 SPOKANE,"17, North Ralph Street, Spokane, Spokane County, Washington, 99202, United States",47.65797527,-117.3623608
1964,WAWA1.MM1ML,1/30/2018 11:12,10/16/2018 01:02,wa add,,SPARKET                                      ,603356839,1403 E 1ST ST                 ,,PORT ANGELES            ,WA,983620312,USA,9286997657,dispensary,Rold224,FALSE,12/30/2016 16:00,TRUE,1403 E 1ST ST                  PORT ANGELES            ,"1403, East 1st Street, Port Angeles, Clallam County, Washington, 98362, United States",48.10871515,-123.4080807
1965,WAWA1.MM1MM,1/30/2018 11:12,1/5/2021 18:06,wa add,,MODERN CREATIONS,603357365,31140 PACIFIC HWY S,,FEDERAL WAY,WA,980033807,USA,2064657550,dispensary,R414227,FALSE,12/30/2016 16:00,TRUE,31140 PACIFIC HWY S FEDERAL WAY,"Afghan Restaurant, 31140, Pacific Highway South, Federal Way, King County, Washington, 98003, United States",47.32312685,-122.3128128
1966,WAWA1.MM1MN,1/30/2018 11:12,1/5/2021 18:06,wa add,,HIGHER LEAF MARIJUANA BOUTIQUE,603414213,12525 WILLOWS RD NE STE 60,,KIRKLAND,WA,980347205,USA,4258205967,dispensary,R414240,FALSE,6/29/2016 17:00,TRUE,12525 WILLOWS RD NE STE 60 KIRKLAND,,,
1967,WAWA1.MM1MO,1/30/2018 11:12,1/5/2021 18:06,wa add,,GREEN THEORY,603411239,10697 MAIN ST STE B,,BELLEVUE,WA,980040000,USA,4254661108,dispensary,R414417,FALSE,6/29/2017 17:00,TRUE,10697 MAIN ST STE B BELLEVUE,"10697, Main Street, Bellevue, King County, Washington, 98004, United States",47.61004106,-122.1982682
1968,WAWA1.MM1MP,1/30/2018 11:12,1/5/2021 18:06,wa add,,418BAL ACCESS RETAIL,603318596,661 NESS' CORNER RD,,PORT HADLOCK,WA,983390000,USA,3602977996,dispensary,R414418,FALSE,7/30/2016 17:00,TRUE,661 NESS' CORNER RD PORT HADLOCK,"661, Ness' Corner Road, Port Hadlock, Jefferson County, Washington, 98339, United States",48.03308578,-122.7688274
1969,WAWA1.MM1MQ,1/30/2018 11:12,1/5/2021 18:06,wa add,,THE HERBAL GARDENS,603326049,824 S 28TH ST,,TACOMA,WA,984098105,USA,2532725265,dispensary,R414446,FALSE,8/30/2016 17:00,TRUE,824 S 28TH ST TACOMA,"824, South 28th Street, Tacoma, Pierce County, Washington, 98409, United States",47.23518535,-122.443667
1970,WAWA1.MM1MR,1/30/2018 11:12,1/5/2021 18:06,wa add,,PHAT SACKS CORP,603360363,21236 84TH AVE S,,KENT,WA,980301967,USA,7206063746,dispensary,R414473,FALSE,12/30/2016 16:00,TRUE,21236 84TH AVE S KENT,"21236, 84th Avenue South, Kent, King County, Washington, 98032, United States",47.4106449,-122.2273778
